feature,mean,iteration_1,iteration_2,iteration_3,iteration_4,iteration_5,iteration_6
F2-toy,0.0069675516613959135,0.010160806667312382,0.004560957968953985,0.011191547617725617,0.01020631663159458,0.004166142358499114,0.0015195387242898037
F2-snow,0.006773881076039753,0.010451413007446333,0.006053924175972164,0.005630209974450631,0.009838525570153337,0.006544464956956497,0.0021247487712595546
F2-from,0.006682618070290184,0.009570549665330828,0.006109011482652967,0.005405256136195981,0.009736075982287047,0.006194021743278936,0.0030807934119953468
F1-into,0.006637990472112504,0.01547296652463489,0.0011884316143319388,0.011017667457388436,0.003856938664710595,0.006087763009126853,0.0022041755624823047
F2-spoons,0.006506890210758278,0.009331176882946574,0.003365274709087811,0.009670908163963985,0.00834975538949769,0.004228728977319583,0.004095497141734023
F2-brother,0.0063310117299230995,0.008246075140971983,0.007698110846738053,0.004606038944856007,0.005033327562864387,0.007923738229707213,0.004478779654400961
F2-fresh,0.006271968231671462,0.00749651689401185,0.00409969225161704,0.002520424651838521,0.004941136356122524,0.012508674361564751,0.0060653648748740865
F1-station,0.00626247153541882,0.008935621862140194,0.009211517082959794,0.008800050430908406,0.005943979055418757,0.0016496419178644278,0.0030340188632213415
F1-cheese,0.005824330156346639,0.0015900222636945135,0.007228907307473148,0.004977724960928392,0.007122130841269257,0.011763441816301396,0.002263753748413121
F1-can,0.00575395143379825,0.009320569614336003,0.0033103571813896627,0.005063354822256575,0.0040068472035549715,0.004022530192919723,0.00880004958833256
F2-can,0.005576994943388772,0.001558610395269382,0.010587630985170045,0.0025998786552063878,0.0063221604420872065,0.007194063858757129,0.005199625323842479
F1-peas,0.005551862049412382,0.005957565270129234,0.008265855073368935,0.0035981278435938627,0.003586791021303189,0.008011095944473069,0.003891737143606008
F1-store,0.005493500066307917,0.0061047682195181675,0.0,0.0056795770996662135,0.0022831094883641653,0.010327190378278773,0.008566355212020186
F1-from,0.0054771919753624524,0.0053997710073994684,0.00287074688164216,0.013045383634416279,0.0030054102921401697,0.0053159544359726385,0.003225885600603997
F1-toy,0.005428504852909536,0.005893776354455761,0.003207235290613371,0.008618571661862156,0.0054664687444788375,0.002361102013201545,0.007023875052845546
F2-of,0.005321356636418959,0.0041108165185383076,0.004045668075680457,0.00859230603313408,0.009482017490289818,0.0033496589684644117,0.002347672732406689
F2-snake,0.005268086280043875,0.00326201036262867,0.0031779245253598996,0.005905585810928047,0.007371221948676918,0.005212302372931662,0.006679472659738053
F1-these,0.005266827931122923,0.007458970962849811,0.005824150984269645,0.006810436078084257,0.004170483084105199,0.0030684587586922753,0.00426846771873635
F2-red,0.005087713808524737,0.004793192053284683,0.006249740620106692,0.004275958071106551,0.004660671758080807,0.007279984093443646,0.003266736255126043
F1-spoons,0.005071006431052723,0.003753184685881631,0.004602390467926499,0.0010125482163924366,0.00990084303151148,0.002586798149503546,0.008570274035100746
F2-call,0.005017988026942481,0.005582679407854598,0.004568300767727765,0.007795280400580747,0.002122273291127267,0.004816972745373652,0.005222421548990866
F1-blue,0.004961133707814688,0.005065289275413431,0.00839991949733424,0.0030590654254366166,0.0032412130614931,0.007497798634101421,0.0025035163531093225
F1-her,0.004945470774658563,0.008172029378729025,0.0014727715556936743,0.005169917523226495,0.008058680839591853,0.003428810153343355,0.0033706151973669786
F1-snack,0.004944561546370604,0.005005837691066504,0.01045084033421625,0.0025254786165265636,0.003906222867918518,0.0025704593044568267,0.005208530464038962
F1-train,0.0049398461812652445,0.003616587699035995,0.006249120651085703,0.007937962328294869,0.0022956561992530586,0.004545884301762457,0.004993865908159385
F1-six,0.004923779633367857,0.0038076883296860376,0.008515568869655758,0.005197544737580232,0.001691652757889747,0.003197746435284015,0.007132476670111349
F2-will,0.004920245162765161,0.004156949670154266,0.004017771913524357,0.007710211173787547,0.004642115797409385,0.005186612494026969,0.0038078099276884414
F2-also,0.00489869026462182,0.00413338874060467,0.00812316870876396,0.0047037783411754686,0.0007431197617108106,0.0022570844934743355,0.009431601542001674
F2-store,0.004868519571009227,0.008025079455774119,0.005262675309301632,0.004749129699852794,0.005441161789816303,0.002532938151628994,0.0032001330196815164
F1-to,0.004868242994468378,0.005333876502482425,0.0043490364789241145,0.007858075109899672,0.004655320668285064,0.005861633677819029,0.0011515155293999669
F1-wednesday,0.004837179310489197,0.006386383996674497,0.004334083896767676,0.003332520229199228,0.0035431099370913026,0.006474122586039275,0.004952855217163208
F1-three,0.004807777937049612,0.0017748967440515742,0.006759934592819211,0.001582283373108314,0.0039019691152510794,0.008097636523474522,0.006729947273592969
F2-the,0.0046943868002170845,0.005012815808896284,0.00434399213170825,0.005884390966307602,0.004883609830177524,0.004447034308804953,0.003594477755407894
F1-red,0.004644638964413345,0.006521534938827774,0.0033426073751559094,0.008369562853601187,0.000686270932885771,0.005380148027452132,0.0035677096585572943
F2-these,0.004611030289738801,0.005111549668716505,0.0021989651825169,0.0010155085448488512,0.0035722928120741253,0.005869235680165243,0.009898629850111184
F1-of,0.004454590854875318,0.002403915517243554,0.0032651534945492542,0.0077292501758100185,0.008797493464099963,0.0,0.004531732477549117
F1-plastic,0.004444020162596208,0.0013974663454681864,0.002136707808093964,0.001284024511784445,0.00873922140726793,0.006301296514838615,0.006805404388124108
F2-please,0.004443875178847385,0.0040060573577591725,0.0032038779649285285,0.0027797482479233336,0.004732562889016084,0.004795906405086328,0.007145098208370861
F1-at,0.004442002099528506,0.007033252081733396,0.005231888454960776,0.006667716563499004,0.0023837696830670174,0.0008791418550762715,0.00445624395883457
F2-train,0.004428998226302033,0.007639804898711003,0.004524165899182722,0.0021381878170472707,0.008274357574164561,0.003203230436979933,0.000794242731726709
F2-into,0.004424970639634881,0.004958295503984715,0.0019982275174105783,0.002558650556233899,0.009780511325275602,0.0035733152945144147,0.0036808236403900823
F1-things,0.004364790617077331,0.003193506366760797,0.004937994344375736,0.0025984141663465883,0.009709486764952877,0.004790156195705586,0.0009591858643224048
F1-thick,0.004327724962802667,0.002247335584244403,0.003928440005403705,0.004225783299975495,0.003901801391389676,0.00787883311254995,0.003784156383252778
F1-need,0.004270955373739619,0.0024193038325611193,0.004885461379338893,0.0002982424246043625,0.0012881014479315348,0.011429688716119164,0.005304934441882641
F2-she,0.004257008113132035,0.0030471194500912837,0.0007333461837598553,0.007729179248907144,0.0037157229076249902,0.00509361164024913,0.005223069248159806
F1-for,0.004249252137724116,0.0021739512954508425,0.010831454708069345,0.00424015039448382,0.0017949963980436064,0.002904869703682741,0.003550090326614345
F2-meet,0.004219508593617449,0.008120792686782024,0.0051184133844898345,0.004280599596775288,0.0009835565194029887,0.004661668898551078,0.0021520204757034824
F1-meet,0.004217883010204692,0.005427082534381472,0.0020890998051809207,0.006780170348750234,0.005986136467282537,0.002547181840463194,0.002477627065169792
F2-kids,0.004161879970893811,0.004726733724080045,0.0033456044830071285,0.0033945245478523246,0.005083412918366421,0.0019550056082347357,0.006465998543822211
F2-things,0.004136429448877824,0.0012425304125737648,0.004476291235218448,0.0035721076516357303,0.0049548973569520805,0.007294614832246883,0.0032781352046400408
F2-station,0.0040601545875365115,0.0034992107047546414,0.004125525351337343,0.005423053719378666,0.0036511776028137926,0.0029243707397975122,0.004737589407137107
F1-the,0.00396973418987256,0.0037867591799178118,0.008114767295903035,0.003829821492939786,0.0035930015431863064,0.0025282952355943304,0.0019657603916940903
F2-big,0.003936002165248663,0.00670935153886456,0.0023546454495126426,0.0,0.002307008129294582,0.010229167896481263,0.00201583997733893
