feature,mean,iteration_1,iteration_2,iteration_3,iteration_4,iteration_5,iteration_6
F2-bob,0.002215335169880622,0.0007116620752984377,-0.00034435261707988944,-6.88705234159779e-05,0.006944444444444436,0.0006198347107438006,0.0054292929292929235
F2-slabs,0.002203856749311293,0.00019513314967860412,0.0026056014692378304,0.0001377410468319558,0.004901285583103761,-4.5913682277318605e-05,0.005429292929292924
F2-we,0.002180899908172633,0.0012626262626262627,-0.0005968778696051422,2.29568411386593e-05,0.00658861340679522,0.001848025711662074,0.003960055096418727
F2-spoons,0.002144551576369756,0.005498163452708899,0.005107897153351694,0.00018365472910927442,0.00018365472910927442,0.0005050505050505045,0.0013888888888888874
F2-scoop,0.0020890725436179965,0.006347566574839298,0.0012855831037649214,0.0003099173553719005,0.0007231404958677675,0.0007001836547291082,0.0031680440771349842
F2-three,0.0019207223752678276,0.0017217630853994482,0.007529843893480247,3.443526170798895e-05,0.0009756657483930199,0.0005853994490358118,0.0006772268135904489
F2-bags,0.001886287113559839,0.00042470156106519684,-0.003948576675849399,0.00013774104683195583,0.00810376492194673,0.00047061524334251554,0.006129476584022034
F2-blue,0.001802112029384756,0.002881083562901743,0.003948576675849401,0.001113406795224976,0.0013544536271808988,-0.00013774104683195577,0.0016528925619834708
F1-from,0.0017772421181512076,0.00019513314967860407,3.443526170798895e-05,0.0003099173553719005,0.0037190082644628073,-4.59136822773186e-05,0.006450872359963264
F1-and,0.0016720232629323527,0.0007001836547291084,0.006393480257116618,0.0,-1.147842056932965e-05,0.0008953168044077118,0.0020546372819100077
F2-into,0.0016720232629323522,0.004625803489439848,0.0020431588613406782,0.00011478420569329652,-5.739210284664825e-05,0.00361570247933884,-0.0003099173553719006
F2-can,0.0016662840526476877,1.1478420569329665e-05,-0.0014692378328741956,0.00048209366391184516,0.005050505050505044,-4.59136822773186e-05,0.005968778696051421
F1-need,0.001650979491888582,0.0024908172635445362,0.005750688705234157,0.0,4.591368227731859e-05,-3.443526170798895e-05,0.001652892561983471
