feature,mean,iteration_1,iteration_2,iteration_3,iteration_4,iteration_5,iteration_6
F2-wednesday,0.004867577541718141,0.004841858906628141,0.005680258151912847,0.005290268778211132,0.004001937095929058,0.004334796095485499,0.0050563462221421725
F1-five,0.004786639119672411,0.0045553777520468425,0.0036024734247690664,0.0026035399477997243,0.006886976083463847,0.007982615185080337,0.0030888523248746476
F1-plastic,0.004759110289731207,0.004045951455909724,0.005571245800359452,0.004035185736436311,0.003154135245369974,0.00777767276285706,0.0039704707374547225
F1-wednesday,0.004693209439939401,0.005661989405949607,0.0037540762933026906,0.004188164595991937,0.006046752674701628,0.003555954699474993,0.004952318970215553
F2-into,0.004634407057396366,0.005906287889874368,0.004466990733547616,0.003363664548080196,0.0052847961273005855,0.004969316423844731,0.0038153866217307012
F2-snake,0.004622934548526295,0.004624702359359366,0.004953249139333648,0.00641502909383363,0.005847378770740806,0.0030151806998346704,0.002882067228055653
F1-to,0.004511546157939078,0.0037092433731042303,0.00490502642600238,0.0034983688613860822,0.0025171710048631233,0.009633454425400964,0.002806012856877684
F2-will,0.004241422286921612,0.005396850200318146,0.0037067763863292964,0.0028741172201314736,0.00453411717913109,0.0028484556809090186,0.006088217054710646
F1-of,0.004237300483149204,0.003251087203118795,0.0027750228338846686,0.003724413002051733,0.00514871978181484,0.005230303328254087,0.005294256749771098
F2-kids,0.004228071555717424,0.0044827432923069494,0.0033086467766328172,0.0028393261950135575,0.007303766196860656,0.0041400694340857315,0.0032938774394048343
F1-six,0.004217185616288851,0.00290773851699685,0.0052770317749422715,0.004279285386262023,0.004195235890723811,0.003409060693100734,0.005234761435707416
F1-peas,0.004212766816260485,0.004656384430025375,0.005561566245155369,0.0043400034741151155,0.004379665776358978,0.0022130793009378013,0.0041259016709702745
F1-at,0.004083259579378285,0.0030092593838525906,0.0056943652639941614,0.0036350504713908156,0.003968941784151628,0.003457290203998482,0.004734650368882025
F2-store,0.004078280442693877,0.003475498285610561,0.0057768969452118655,0.00436564268671483,0.003007592269942328,0.0038028445080812013,0.0040412079606024776
F1-station,0.004077398083854188,0.004525785611129189,0.00429089740533357,0.004278557370712019,0.0033429088032604715,0.004377841806956241,0.003648397505733635
F1-train,0.004043632594649814,0.005176444651546081,0.003879657979588711,0.0034975903790377383,0.003523364707936861,0.0035320355772949096,0.004652702272494586
F1-brother,0.003964915918481904,0.003959047971361776,0.003095978080037264,0.003193141064923122,0.005051477657428967,0.004443820386218755,0.004046030350921532
F1-from,0.003960906618198394,0.0038325742613434027,0.002346032569196463,0.004716128739263267,0.003860494597820896,0.00457532603100509,0.004434883510561243
F1-red,0.003920000564057121,0.002952182775812507,0.0043995299536147715,0.006702866950193632,0.0030916257377702886,0.002993165546772682,0.0033806324201788437
F1-can,0.0038818961403727127,0.0031748427127548644,0.0027154519353241413,0.00485803344070083,0.004133478338290632,0.005149405119247363,0.003260165295918445
F1-for,0.0038793826219039097,0.0038090255467201762,0.0036150252325390132,0.005160645384766376,0.003926702418153713,0.003366527881355699,0.003398369267888479
F1-scoop,0.0038769974197759905,0.0032804781390461013,0.003300571701586739,0.004824202217083606,0.004180678220836082,0.002727758127607748,0.004948296112495666
F2-five,0.003854739619741849,0.0030181426584940437,0.005790629910533769,0.004504211915090026,0.004143779811246269,0.0022911590505216915,0.0033805143725652935
F1-need,0.0038376076165315787,0.0032283151397008427,0.005756210595707549,0.0030150354530217374,0.004110630370165496,0.004246037076268672,0.002669417064325174
