,id,gender,age,location,F1-a,F1-also,F1-and,F1-ask,F1-at,F1-bags,F1-big,F1-blue,F1-bob,F1-bring,F1-brother,F1-call,F1-can,F1-cheese,F1-five,F1-for,F1-fresh,F1-frog,F1-from,F1-go,F1-her,F1-into,F1-kids,F1-maybe,F1-meet,F1-need,F1-of,F1-peas,F1-plastic,F1-please,F1-red,F1-scoop,F1-she,F1-six,F1-slabs,F1-small,F1-snack,F1-snake,F1-snow,F1-spoons,F1-station,F1-stella,F1-store,F1-the,F1-these,F1-thick,F1-things,F1-three,F1-to,F1-toy,F1-train,F1-we,F1-wednesday,F1-will,F1-with,F2-a,F2-also,F2-and,F2-ask,F2-at,F2-bags,F2-big,F2-blue,F2-bob,F2-bring,F2-brother,F2-call,F2-can,F2-cheese,F2-five,F2-for,F2-fresh,F2-frog,F2-from,F2-go,F2-her,F2-into,F2-kids,F2-maybe,F2-meet,F2-need,F2-of,F2-peas,F2-plastic,F2-please,F2-red,F2-scoop,F2-she,F2-six,F2-slabs,F2-small,F2-snack,F2-snake,F2-snow,F2-spoons,F2-station,F2-stella,F2-store,F2-the,F2-these,F2-thick,F2-things,F2-three,F2-to,F2-toy,F2-train,F2-we,F2-wednesday,F2-will,F2-with,F3-a,F3-also,F3-and,F3-ask,F3-at,F3-bags,F3-big,F3-blue,F3-bob,F3-bring,F3-brother,F3-call,F3-can,F3-cheese,F3-five,F3-for,F3-fresh,F3-frog,F3-from,F3-go,F3-her,F3-into,F3-kids,F3-maybe,F3-meet,F3-need,F3-of,F3-peas,F3-plastic,F3-please,F3-red,F3-scoop,F3-she,F3-six,F3-slabs,F3-small,F3-snack,F3-snake,F3-snow,F3-spoons,F3-station,F3-stella,F3-store,F3-the,F3-these,F3-thick,F3-things,F3-three,F3-to,F3-toy,F3-train,F3-we,F3-wednesday,F3-will,F3-with,du-a,du-also,du-and,du-ask,du-at,du-bags,du-big,du-blue,du-bob,du-bring,du-brother,du-call,du-can,du-cheese,du-five,du-for,du-fresh,du-frog,du-from,du-go,du-her,du-into,du-kids,du-maybe,du-meet,du-need,du-of,du-peas,du-plastic,du-please,du-red,du-scoop,du-she,du-six,du-slabs,du-small,du-snack,du-snake,du-snow,du-spoons,du-station,du-stella,du-store,du-the,du-these,du-thick,du-things,du-three,du-to,du-toy,du-train,du-we,du-wednesday,du-will,du-with
0,english1,1,42.0,pennsylvania,484.11670665727644,649.6910406278198,633.1601210542501,744.7633386863431,539.5059434978417,650.5970913668774,480.49921998850914,1106.807738253097,793.8675137835902,295.4826728627852,622.2709621488509,923.7742522890856,1621.4044883444628,1084.5805573642044,875.699363796384,536.3158324198563,602.4769918770697,685.1671173795831,565.2457775572713,1065.827014942709,515.95929852435,362.5421080291239,352.37017613346984,325.6498430100263,351.48651312183915,397.4030518977919,416.2038174292166,364.0117750098973,820.370925116538,366.9092486943695,405.6215975499891,1256.0217570280126,363.20729737263525,497.78037752450064,717.0328046761588,747.2550343921367,795.325311593223,547.3215403424168,369.3432791035029,317.440196474589,442.720967364497,736.131519742883,465.6181203080541,410.8992642286512,534.8797553579891,447.23281794142935,486.0371688452476,336.1398636912067,437.9239039994937,558.1030923489486,598.9187489703697,388.7608229333183,1124.8563031330414,458.31754410087024,451.3514066832592,1816.9592542085531,1322.9233852759394,2052.6755910325464,1608.918505472284,1894.10416852964,1768.6516077234744,1543.8055048560714,2217.4088559775123,1137.04912104376,1706.45686062193,1365.3938516673186,973.4421677592724,2653.6858990648225,2091.807832601843,1295.367930281651,1377.9304668303216,1510.0549859013736,1230.9141840247162,1276.9486783620457,2063.22303173764,1442.1499962287473,1887.49000746628,1678.8207844808528,1950.392577544901,2560.61874575544,1976.7588886007952,1472.5637307050729,2384.3614344083044,1429.809487832163,2136.683938564391,1674.8785954665132,2051.790690873884,2129.6229213814777,1895.5928826581744,1500.6893134099532,1161.2672472552883,1687.7453384606356,1980.1482612987056,1577.6655112926453,1401.998695607629,1858.4828726635108,1346.1398250141835,1049.6758137204588,1728.338154448279,1767.3331020794387,2021.9178420380124,2033.8958153809895,2066.899525402,1358.6802683823307,1237.0547329509156,1877.839266504909,1560.9091293313022,2222.1147141658657,1108.4102563700033,1499.6753944445738,2619.833376174815,2556.4308014800185,2821.3975801782312,2587.940473294014,2605.999823506671,2603.037226566167,2421.3609420843577,2971.5582907190824,2601.615220425762,2576.1861114619483,2428.421317717236,2369.243426886262,3837.690438006394,2755.039369207421,2629.727247255055,2273.8386245566544,2055.549410405989,2382.945172214582,1699.325272390306,3148.668542442724,2037.066907776244,2638.9222982500787,2721.5703537655363,2608.764820950669,2823.9762362752244,2630.0692651387003,2646.291591048872,2716.367277545703,2746.8515876118404,2553.6923743422526,2616.337960924895,3163.084861918862,2713.062064794917,2592.3906676706,2557.4399143942023,2727.4300087487136,2582.345096141348,2702.7130403501505,2572.58065181076,2474.4463199291117,2747.747384707752,2604.1302031618097,2504.9099196572743,2643.1927816387124,2708.365594130026,2623.81423129193,2714.158079531783,2603.686275280871,1881.7973136879643,2637.3161708298308,2542.280349228606,2675.2263489071283,2975.783958532846,2460.855695412487,2573.214470863504,0.04666666666666743,0.08,0.0400000000000009,0.1100000000000001,0.0500000000000007,0.25,0.0899999999999998,0.0300000000000011,0.209999999999999,0.1,0.0700000000000002,0.06,0.0300000000000011,0.1600000000000001,0.2000000000000001,0.04999999999999975,0.0600000000000005,0.129999999999999,0.0499999999999998,0.0700000000000002,0.07499999999999993,0.0400000000000027,0.1099999999999994,0.0499999999999989,0.120000000000001,0.0299999999999993,0.0449999999999999,0.1900000000000004,0.0999999999999996,0.05,0.0800000000000018,0.0999999999999978,0.0400000000000027,0.04,0.1500000000000003,0.0899999999999998,0.1199999999999992,0.1199999999999992,0.0499999999999998,0.0499999999999998,0.0299999999999975,0.1099999999999998,0.1099999999999998,0.029999999999999,0.01999999999999975,0.0299999999999993,0.09499999999999881,0.0899999999999998,0.04,0.129999999999999,0.0899999999999998,0.0550000000000006,0.0700000000000002,0.0199999999999995,0.0499999999999998
1,english10,0,35.0,iowa,446.4792925416128,805.9019300919439,594.3660547242364,767.5687120541361,625.0725296945781,854.4885270763408,326.91560116515365,1566.2181470910332,782.9217577537365,266.9942865994071,663.1980487772781,678.761578628655,349.04780667922444,2149.519362845348,1003.6918323319366,478.20122852984827,660.9231923886956,813.9063240710474,476.9264351400194,1286.862301094716,523.9439450304152,397.8158293431068,507.7350367080684,261.35915016143105,410.4016334864154,308.8769427863349,518.7692935576296,372.8171101324237,783.7684736105106,385.1344445895575,431.3347704720634,1116.15504823546,2169.534763971106,476.22775828892566,783.6129827606468,872.5768455902842,785.2036332616655,672.9908553253413,339.83033685426386,337.0004491017682,392.6644595196811,703.4712790070026,488.6186906438813,375.7880271942072,661.6883531940573,553.295966452151,677.8190055173536,377.42797798421503,450.2074948046595,526.556666460879,389.3037569102564,429.5660736163125,1106.8910626981929,376.1169495448327,450.1873072917678,1999.1228221305082,1433.2339176573375,2016.3205974602588,1930.8296420385916,2046.9286610578547,1867.9991054683987,1860.8330877375624,2667.255888812232,1253.4574896300276,1766.4574722859916,1512.3174300107337,1277.384567862748,2339.729294597023,3360.9124305970354,1546.3399150885375,1612.4558327451698,1735.9788145615717,1269.1640076602114,1491.0288088409598,1755.7392169995665,1571.8359730090774,1953.5279449636712,1852.6949621117271,1949.7454061454096,2737.156014013723,1992.287156329054,1583.9413019698536,2674.063566286638,1650.9545414288086,2281.65544480779,2064.5330384996623,2167.7347598464826,3044.543068008539,2079.8395078252447,1826.4850589777743,1170.489912422962,1848.8000388711928,2156.287334694405,1201.0668844912095,1746.0858928392718,1883.3583835715935,1503.8682635867451,1017.1349502384912,1909.0705779026541,1978.9769626705322,2104.31443574812,2064.484883512975,2078.224464931504,1727.277315392716,1417.8053075158557,2259.061534584687,1826.767380782947,2155.6223601751485,1133.2978610963387,1783.9837697903552,2920.9930976674354,2742.53965074938,3131.2428202929805,2315.4999227829558,2944.668819160748,2640.009427584352,2935.901054302227,3818.64805453386,2618.137594748505,3223.694285148292,2684.5384257236983,2628.176025573574,2662.839072987525,3877.638648436844,2726.3447272102026,2344.437634974756,2264.283972800415,2490.4407366264904,2385.099480757521,3278.178087647651,2036.7070431715929,2988.6188449149645,2802.8977527272664,2458.908923609551,3121.811664702871,2902.8375625863105,2945.349221040128,3230.70230420006,2954.082364683833,2553.266457769631,2999.291895570738,3388.1147184998936,3934.012014649853,2758.374900501344,2825.3533833125334,3086.8251091033544,2930.719676030065,3036.7047355129016,2722.7318647101256,2679.958121836324,2855.5768469480663,3014.454297451539,2605.1988565941338,2950.202302600115,2843.605380572557,2844.025490216696,2940.7254497948165,2398.430763959663,2262.1873727530515,2485.6426812314176,2558.5150626761742,2754.4150431296584,3257.9752556833,2577.928182943623,2794.6611098634094,0.043333333333333564,0.0900000000000016,0.06999999999999934,0.1699999999999999,0.0999999999999978,0.2799999999999976,0.0699999999999985,0.0399999999999991,0.2199999999999988,0.0699999999999998,0.0600000000000005,0.1099999999999999,0.0499999999999989,0.1899999999999995,0.1599999999999992,0.060000000000000456,0.1000000000000005,0.1699999999999999,0.04,0.0899999999999998,0.10500000000000015,0.0399999999999991,0.1500000000000003,0.0599999999999987,0.1099999999999994,0.0400000000000009,0.06000000000000045,0.2700000000000004,0.1100000000000012,0.0799999999999999,0.1100000000000029,0.1099999999999994,0.0299999999999993,0.0499999999999998,0.1799999999999997,0.1199999999999992,0.1199999999999992,0.1199999999999992,0.0700000000000002,0.1100000000000003,0.0600000000000022,0.2199999999999999,0.1500000000000003,0.04333333333333267,0.01999999999999975,0.0599999999999996,0.1049999999999988,0.0700000000000002,0.04,0.1400000000000005,0.0899999999999998,0.06499999999999945,0.0700000000000002,0.0200000000000031,0.0499999999999998
2,english101,0,18.0,ontario,500.4143859070016,681.140779515934,624.7594446710712,783.0143231845623,688.8765772354888,727.667387025053,389.7870698737354,555.6750070011254,751.5149026753917,360.8435113894144,641.3772306684351,720.3933324255443,398.6093361246946,2387.46648691512,816.0151581644058,536.6142540713681,712.0877594217088,754.44739484981,547.7406552380285,372.4175001022317,529.4802124856417,518.392634608481,517.3254406139262,282.0324687254786,367.13467990273807,365.0111740279818,481.72214289158455,384.3756806368963,517.685431340441,436.5121734077826,543.4044449293764,459.5750136805603,390.81376843431553,532.7013130256207,682.5693492875267,727.089121978876,735.7057553039967,518.091029121082,409.3915772190381,389.2013916104901,510.5664128457713,716.9942936786408,507.4895034487901,487.24550036666204,435.3466084776859,506.2437027498702,505.09966026011364,426.9069284141386,479.1661534461959,588.7904822960221,494.79438543638855,464.03910537968056,610.7080619590328,419.2219225510392,533.8984843508691,1707.4530150369835,1829.1233703527848,2198.5013288930863,1764.5643058764572,2331.200081785559,801.6266500824535,1682.145235224444,2073.769997747991,1206.4742165908128,1729.4542915277316,1387.7765870418175,1433.3583568758002,2379.494416528384,3148.0792517077407,1676.6699433213275,1436.9632759937099,1880.5878930432,1257.9896732355276,1711.1148952269505,1030.4389910264283,1519.6207381952966,2065.006372504577,1983.754796432572,2514.833309754465,2508.1494264417256,2335.1842467257025,1752.0338834114448,2607.7488942615337,1272.492366618893,2544.144285125707,1972.6845233064496,1696.8919931675737,2513.084383707871,2245.64864269534,1761.1319771430697,1199.561722164293,1792.7830500422144,981.9630713939548,2160.1055847905345,1980.6112350071303,1630.670700552061,1652.6119248879654,1199.4428060337173,1832.4676755010678,2188.3348646620684,2432.761892145249,2375.876822529407,1823.1028419835457,1246.7812253582547,1319.7012513225795,2428.7232959074463,1595.7766384552892,2006.460559018551,808.3356726381697,1785.6275892550416,2986.1004542375244,3184.883861978084,3029.501551831974,2670.3381838504424,2793.027437524553,1955.3450938639137,3128.877809284206,3661.0314441455935,2870.5633560575134,3595.9681243209475,2190.1177879132606,3216.096217263833,3106.6620642632047,3815.705704311962,3358.992487981248,2255.385545237277,2478.1408241304857,2350.6009790432227,3443.6800679292733,2805.335739897017,2287.5035386006657,3645.768241019749,2952.492449178098,3135.631355088576,2686.222270750912,3237.5553989585965,3692.9895722990677,3079.7089089464107,2511.8082237096496,2916.1635270676143,2908.1438492742045,2879.411135324334,2929.6821279860637,3369.914376743267,3401.996147952262,3421.792626347221,2720.904243016713,2552.3130322496386,3840.164525719593,3139.461657811811,2717.553814705833,3407.4324687416674,2531.453564399701,3033.002467071532,3262.5940453298144,3683.545086015225,2981.9608086689823,2482.2870328433214,1752.3240991807045,2265.118405174844,2703.366751906589,2614.05358259854,3766.2947660164737,2743.1977153869047,2901.1035950782293,0.04333333333333236,0.0300000000000011,0.0400000000000003,0.1200000000000001,0.0700000000000002,0.2399999999999984,0.08,0.0499999999999998,0.1500000000000003,0.0700000000000002,0.0499999999999989,0.08,0.0300000000000011,0.1699999999999999,0.1500000000000003,0.08000000000000006,0.0599999999999996,0.1699999999999999,0.04,0.0700000000000002,0.0799999999999997,0.0600000000000022,0.0999999999999996,0.0400000000000009,0.1000000000000014,0.0400000000000009,0.04,0.2400000000000002,0.08,0.09,0.1099999999999994,0.0500000000000007,0.0400000000000009,0.08,0.1299999999999999,0.0899999999999998,0.1799999999999997,0.1300000000000007,0.0599999999999996,0.2000000000000001,0.0700000000000002,0.25,0.0899999999999998,0.036666666666665536,0.02000000000000065,0.0499999999999998,0.06000000000000025,0.120000000000001,0.0299999999999998,0.1199999999999992,0.0700000000000002,0.07000000000000026,0.0399999999999991,0.0200000000000031,0.04
3,english102,1,22.0,connecticut,454.6500480574836,597.5637886577609,448.35886942684346,721.6930531803748,486.4967005412721,621.0652080286187,222.33318153478783,221.2864495382612,697.5209025473515,279.2238862572991,531.6328553257861,625.9665215093237,350.59409645835603,1746.9699718046863,693.9040199973701,553.6908149399734,567.3935011100547,667.1330091751032,313.54641349625075,312.442640279442,457.7949581783027,380.5009474696896,456.6729435444538,330.7739131763092,315.4247860079517,272.17203897467573,382.50672562066313,291.41758984156246,621.9881938187241,304.4099407800296,381.7184293688972,1633.7169610324252,329.01468019934686,453.3074827981692,649.4958930586411,582.1922219633841,660.730143318918,525.8436145322042,327.8434894446916,314.428032288841,448.8392345364048,638.391917137129,491.6968318625085,399.9250131202405,965.6095746202404,504.9865516919594,493.78692543722303,291.1039133983729,422.074532447123,486.9879834438438,500.9642628411098,363.26689379848085,512.6650862657424,455.93821835753545,382.3470032042785,1516.8013678528548,1230.3264427599283,1311.6325212203258,1559.4668876619007,1819.2516481113844,1553.1799259906802,1354.920789000974,2516.466566391302,1201.084820297869,1281.0921020464543,1076.1337804842517,1074.7644000685375,1964.1434944970283,2641.9862531078247,1229.6110994611977,1542.8218675375263,1412.2505207805063,1200.307483665357,927.8106315796348,1202.1829842492866,1349.1395959705949,1371.0406572990498,1710.0351967830957,1982.387163015473,2277.4359646791586,1856.2845923426064,1155.2249098984835,2073.6905246657843,1339.562779954105,2215.3248937939297,1502.428276097348,2362.110204247544,2075.5547228671726,1668.1769181713355,1389.4996906956892,802.493270988364,1489.0483063030208,1960.5964036756957,935.9155561759682,1096.2758798843035,1796.4214056736137,1256.1500214667622,984.4654288326932,1392.8020625265906,2001.3455632940609,1683.4126453650294,1749.0399389795587,1818.8326313992209,1335.9798604585872,891.6689842559045,1278.070885999306,2016.1121327912542,2514.751274898007,877.9478686376171,1212.7850983651365,2707.197673209516,2706.35059640242,2734.768252505592,2762.8258802632354,2517.5164469173155,2702.465144457332,2409.7535305276083,3725.630767408453,2646.3269059192694,3003.675133993136,1658.8152898364765,2443.6010206189185,2657.459040319019,2996.98610471884,2738.590018289324,2173.5889489151414,2037.6557469883476,2509.8646129277085,3194.40453863535,2577.212699929204,1643.5107692372965,2723.129619924486,2479.339583484649,2205.096638762386,2588.2934666792835,2705.55949102313,2676.642348356626,2562.595622104025,1849.5509189582249,2632.783954228439,2948.1371516685704,3447.924860778664,2544.4447752065016,2597.360599345762,2964.496387808681,2900.729454034122,2742.8286816824425,2680.9367954227646,3332.766003540482,2420.6846491927345,2571.563574703405,3212.1274049103667,2149.055616179837,2687.1534698187384,3029.2639903953614,2669.7826807336705,2772.0241743892,2626.1560901745856,2076.9213009703903,2622.525145244628,2049.321930454155,2774.355890732096,3373.923390219918,3243.9445194953623,2398.334024014162,0.05666666666666717,0.0599999999999987,0.0400000000000003,0.0899999999999998,0.0699999999999967,0.2300000000000004,0.129999999999999,0.04,0.1400000000000005,0.08,0.0400000000000009,0.0999999999999999,0.0500000000000007,0.129999999999999,0.1400000000000005,0.0300000000000002,0.0499999999999998,0.1499999999999985,0.0499999999999998,0.0599999999999987,0.1649999999999995,0.0500000000000007,0.0300000000000011,0.0700000000000002,0.1499999999999985,0.0499999999999989,0.03999999999999955,0.1299999999999999,0.1000000000000014,0.07,0.0700000000000002,0.0700000000000002,0.0300000000000011,0.0599999999999996,0.1500000000000003,0.0499999999999989,0.1099999999999994,0.1400000000000005,0.08,0.0499999999999998,0.0300000000000011,0.04,0.08,0.03333333333333333,0.01999999999999975,0.0600000000000005,0.0800000000000009,0.0899999999999998,0.0299999999999998,0.1799999999999997,0.0799999999999983,0.07499999999999835,0.0700000000000002,0.0199999999999995,0.0299999999999998
4,english103,1,21.0,newyork,440.67725890958246,570.3527792854808,542.8365710082473,531.2052551556028,439.5933693703981,510.2749182838928,149.31387844985397,591.5127698511337,671.7742191852662,277.8504302892818,578.7215022132729,418.6541328715039,360.0317268755223,2007.7609182341816,748.6488172692785,464.55998047368513,619.654927683216,737.8623883342578,613.9371408202953,822.0257362200462,444.5380560906308,384.40209199930473,421.5161365385771,278.9527682805789,302.62174305014906,272.65270739187594,388.760235694253,290.1382083092837,515.3435918542397,301.3333943364928,275.31198758022754,1166.37002621672,331.5689299938565,451.66672634974606,443.1099170161514,732.1629046599691,711.3732215376989,495.2256050469672,602.9208713520252,306.0630379973232,241.08645322094785,581.5675888368398,429.4999291291748,382.5761863148295,620.2519407030971,452.13953018119554,428.00760114283776,332.1417265926943,441.8763820206408,462.3127841851073,551.478720187604,324.3866785522345,1312.0541085066136,377.0565299116387,439.58053080935,1584.8581279863029,1226.6913990506173,1750.5449089862896,1693.5078410285482,1866.171228949893,1744.0255170546784,1437.795532816048,1381.150211553716,1051.866271789159,1325.5872513812403,1252.3642882915392,858.6131991015206,1847.060354167877,2674.696355705111,1397.0459783665256,1375.005931055282,1501.9383415848847,1259.4443023842332,1149.3513631750243,1945.534740381093,1445.258625863035,1518.743755875833,1557.5861197850577,1491.687211681343,1987.7667130637135,1505.3784740957324,1378.0569551217022,2095.996630960669,1551.0660361383884,2059.363236365242,1554.6361206964089,2384.4219656236755,1971.1413670413783,1651.114582306544,1615.5074357756027,957.0761743224394,1639.3743058778637,1925.258495443932,1730.133465230825,1607.5659265752888,2512.0445727947176,1468.192669629239,983.6617493995728,1504.0328849186105,1766.3484134701002,1749.3926014969304,1705.3888737592229,1888.4011601459847,1463.0126912051796,1111.3818797609297,1713.2179367524425,1723.2236936149548,1848.2271626665856,860.1140713029832,1315.6990944719544,2498.7573515707168,2498.4651887636182,2598.5893286425157,2485.726264038255,2501.837363335546,2516.71701134647,2649.9943132105304,2664.483910253872,2171.2919357015708,2535.3437955892523,2477.8642366755457,2690.402822323491,2444.1963179611544,3232.016999769882,2405.63110265246,2265.846082185121,2123.3275198368588,2255.9965998984417,1714.944393446648,2634.554109341838,2139.565860877511,2495.6602608238363,2562.268015691382,2137.509826085916,2400.210311510535,2369.901636207668,2602.7665902752065,2504.4904731881225,2531.319911813053,2477.075932270827,2592.181065490622,2548.9800963582275,2568.542104656754,2523.3220790683195,2684.97118369332,3135.6252874695474,2572.602042004382,2665.670897748243,2966.659359442196,2573.729533928763,2671.737369833361,2755.8080095552027,2265.035473307342,2561.752834288425,2675.3835020186625,2509.363786675538,2571.6137645579834,2329.111795668884,2557.8320783504614,2411.834215615462,2236.486482148948,2287.2219986363534,2598.287213979719,2550.1827352914866,2458.584987568945,0.04666666666666653,0.0700000000000002,0.05333333333333303,0.1100000000000001,0.0500000000000007,0.1400000000000005,0.0899999999999998,0.0599999999999996,0.1999999999999993,0.06,0.0599999999999987,0.0299999999999999,0.0300000000000011,0.1600000000000001,0.1299999999999999,0.04500000000000035,0.0499999999999998,0.120000000000001,0.0499999999999998,0.0900000000000016,0.06000000000000005,0.0299999999999993,0.1400000000000005,0.0599999999999996,0.0599999999999987,0.0600000000000005,0.04,0.1200000000000001,0.0600000000000005,0.06,0.0600000000000005,0.0600000000000005,0.0400000000000009,0.04,0.1000000000000005,0.0700000000000002,0.0899999999999998,0.0999999999999996,0.04,0.0499999999999998,0.0300000000000011,0.1199999999999998,0.0500000000000002,0.036666666666666604,0.01999999999999975,0.04,0.04999999999999935,0.0700000000000002,0.04,0.0700000000000002,0.0299999999999993,0.0500000000000007,0.0499999999999989,0.0199999999999995,0.0399999999999995
5,english104,0,18.0,ohio,558.3284078025816,785.3142855353627,778.2204803488463,1048.640184763062,550.42825466972,1024.0696881978793,206.12688593099267,1476.8164435532688,908.6766060356584,255.40924446441133,792.452077616725,697.0554751138992,497.9021313388045,1350.4573684479312,990.8417459359374,477.3144584249314,759.397916631974,933.8835965430048,627.2906819777389,302.3548848342784,551.9168622567098,523.8756146002016,225.5663303805634,243.8816975880613,376.8072497958463,399.0673216856077,511.12373313966475,331.74359249529687,811.0733671881458,434.1355934439489,204.00261018194777,1796.6804202827818,429.5315689332252,509.7441226363259,933.9695890225136,983.3031253235056,1085.0084643171904,631.5473495326895,264.7916694618365,329.86207704385805,469.1834841614207,877.1804840523864,615.9920884335731,605.7453808277306,802.5043122468327,462.1421805265628,580.548730601203,418.2414532419767,513.2477658859152,529.0119259324638,507.063598770308,398.386787668457,1609.1205483777185,428.0977057824156,670.9096752025091,2024.20473538609,1495.355949067486,2101.328934708536,1688.4450242793748,2527.5054437434005,2109.02958362222,2028.9391813460136,2446.358227135486,1218.1330707725135,1814.8931104382384,1545.2962978211535,1272.741514986719,2405.8503271555164,2498.365761604728,1619.6775256360218,1751.190786938946,1744.8084396945633,1546.815767478714,1541.3474457502946,1271.5893955420456,1743.4018008555884,2131.0480494215108,2123.569518518196,2099.10277795211,2688.500346684771,2318.416637123365,1617.3784097089704,2733.874638718408,1668.8156995054476,2373.429670226924,1878.080224622773,2313.807807694944,2558.45160745569,2401.927948905741,1674.1547800088574,1032.320786851409,1972.6809290864865,2629.041163587826,1878.0707718904987,1689.6209349785636,2129.3318247053653,1652.6017241004852,1341.4798951166963,2070.969361518708,2273.086019922103,2573.5022879502167,2413.303380000646,2462.669548252144,1700.7349605856346,1649.232565570824,2387.5843658915337,1854.0524381643804,2390.1316443603364,1012.3515909990628,1680.0832809616222,2665.4278665946945,2740.36828400492,3052.962648222518,2259.3326394119526,3381.659562790184,2828.764692824912,2806.5516585480577,3422.026138158804,2674.837935752312,2745.334144320273,2530.2755787490178,2909.1384087534184,3393.8880733355413,3493.587958338353,2723.1206354153737,2414.0642248242502,2480.974070692265,2634.1259482695627,2081.743583962972,2704.8704622359005,2137.8633749908577,3361.219538119255,2871.961330112388,2709.200531988466,3487.057073331545,3126.258370289356,2838.0604401984874,3038.361506737317,2704.7046251573493,3437.548110792112,2757.873018188127,3986.847948488572,3583.783658412361,2614.262765456908,2388.4600405750325,2205.9068448588114,3146.831971939348,3543.204885772186,2544.895974516256,2481.919168890689,3026.0781470442253,3467.4919477800527,2574.6525673005794,3178.6170950306096,2919.844688927915,3213.1850124881234,3451.3556119894465,2564.40506403855,2206.557859765231,2632.373750772662,2879.066811675645,2579.7341198970917,3485.906367309657,2518.4708129471574,2889.090250243122,0.0399999999999997,0.0600000000000005,0.04333333333333237,0.1299999999999999,0.0399999999999991,0.2199999999999988,0.0600000000000005,0.0399999999999991,0.1899999999999995,0.0599999999999996,0.0699999999999985,0.0999999999999999,0.0300000000000011,0.1600000000000001,0.1900000000000004,0.054999999999999646,0.0899999999999998,0.129999999999999,0.06,0.0599999999999987,0.08249999999999941,0.0299999999999993,0.1100000000000012,0.0700000000000002,0.1099999999999994,0.0299999999999993,0.0549999999999997,0.2000000000000001,0.08,0.0999999999999999,0.08,0.0500000000000007,0.08,0.0600000000000005,0.1400000000000005,0.1099999999999994,0.1600000000000001,0.1599999999999983,0.04,0.08,0.0700000000000002,0.1999999999999999,0.06,0.04000000000000045,0.01999999999999975,0.0700000000000002,0.0649999999999999,0.1199999999999992,0.0500000000000002,0.1099999999999994,0.0999999999999978,0.05999999999999865,0.0599999999999987,0.0199999999999995,0.0700000000000002
